RegionName,Date,Zori,Year,Month
60605,2020-10-31,2073.917827457688,2020,10
60621,2020-10-31,,2020,10
60642,2020-10-31,2013.496573410112,2020,10
60656,2020-10-31,,2020,10
60654,2020-10-31,2066.5529461568244,2020,10
60601,2020-10-31,2191.937840916912,2020,10
60661,2020-10-31,1986.7225032118556,2020,10
60606,2020-10-31,1982.135010139224,2020,10
60603,2020-10-31,,2020,10
60629,2020-11-30,,2020,11
60618,2020-11-30,1503.688570731607,2020,11
60639,2020-11-30,1127.920716295716,2020,11
60647,2020-11-30,1551.6515131085694,2020,11
60632,2020-11-30,,2020,11
60617,2020-11-30,924.7234411190784,2020,11
60608,2020-11-30,1348.3006349167576,2020,11
60625,2020-11-30,1324.5476070190457,2020,11
60623,2020-11-30,,2020,11
60634,2020-11-30,1346.568812629228,2020,11
60657,2020-11-30,1571.100248227786,2020,11
60614,2020-11-30,1778.8303430594246,2020,11
60620,2020-11-30,1030.1397557173357,2020,11
60641,2020-11-30,1285.299921060916,2020,11
60640,2020-11-30,1359.3942349329077,2020,11
60628,2020-11-30,1076.3346056732594,2020,11
60609,2020-11-30,1160.7974541458336,2020,11
60651,2020-11-30,1161.4007969156476,2020,11
60619,2020-11-30,988.2102562836984,2020,11
60638,2020-11-30,,2020,11
60630,2020-11-30,1264.8772298151302,2020,11
60622,2020-11-30,1698.7147891620536,2020,11
60626,2020-11-30,1161.8620580807687,2020,11
60613,2020-11-30,1489.3704250578512,2020,11
60649,2020-11-30,1008.8231463240928,2020,11
60616,2020-11-30,1364.2410005667004,2020,11
60643,2020-11-30,,2020,11
60645,2020-11-30,1249.137896243085,2020,11
60644,2020-11-30,916.1512597383812,2020,11
60637,2020-11-30,1269.613570904812,2020,11
60659,2020-11-30,1269.302201765167,2020,11
60660,2020-11-30,1396.474050106934,2020,11
60652,2020-11-30,,2020,11
60610,2020-11-30,1857.339897962873,2020,11
60615,2020-11-30,1460.0072005130717,2020,11
60624,2020-11-30,,2020,11
60611,2020-11-30,2139.197821306809,2020,11
60653,2020-11-30,1560.6533221797663,2020,11
60612,2020-11-30,1746.026798382875,2020,11
60631,2020-11-30,,2020,11
60636,2020-11-30,,2020,11
60607,2020-11-30,2161.154026587392,2020,11
60646,2020-11-30,,2020,11
60605,2020-11-30,2016.3974278498176,2020,11
60621,2020-11-30,,2020,11
60642,2020-11-30,1927.7929685536897,2020,11
60656,2020-11-30,,2020,11
60654,2020-11-30,1995.0399598711856,2020,11
60601,2020-11-30,2120.1036199457,2020,11
60661,2020-11-30,1949.0542583531465,2020,11
60606,2020-11-30,1904.1951205300463,2020,11
60603,2020-11-30,,2020,11
60629,2020-12-31,,2020,12
60618,2020-12-31,1506.8150698003408,2020,12
60639,2020-12-31,1143.2955019896772,2020,12
60647,2020-12-31,1550.7381934640398,2020,12
60632,2020-12-31,,2020,12
60617,2020-12-31,935.2847980636002,2020,12
60608,2020-12-31,1336.8798200456265,2020,12
60625,2020-12-31,1327.136257223954,2020,12
60623,2020-12-31,,2020,12
60634,2020-12-31,1317.7258974801289,2020,12
60657,2020-12-31,1562.6098586600874,2020,12
60614,2020-12-31,1747.1587752499645,2020,12
60620,2020-12-31,1039.1595662679197,2020,12
60641,2020-12-31,1293.7467290120617,2020,12
60640,2020-12-31,1354.9337390746998,2020,12
60628,2020-12-31,1090.3883982689372,2020,12
60609,2020-12-31,1177.1247291539262,2020,12
60651,2020-12-31,1141.28276536426,2020,12
60619,2020-12-31,1006.9854018773494,2020,12
60638,2020-12-31,,2020,12
60630,2020-12-31,1270.8829643980175,2020,12
60622,2020-12-31,1674.7823050185973,2020,12
60626,2020-12-31,1151.3894541281838,2020,12
60613,2020-12-31,1484.906574841257,2020,12
60649,2020-12-31,999.5008991620232,2020,12
60616,2020-12-31,1366.1582263669018,2020,12
60643,2020-12-31,,2020,12
60645,2020-12-31,1232.8990101181596,2020,12
60644,2020-12-31,922.706578017293,2020,12
60637,2020-12-31,1294.817741326757,2020,12
60659,2020-12-31,1265.3191802094298,2020,12
60660,2020-12-31,1386.3807610732545,2020,12
60652,2020-12-31,,2020,12
60610,2020-12-31,1841.4989146892633,2020,12
60615,2020-12-31,1477.3049132795477,2020,12
60624,2020-12-31,,2020,12
60611,2020-12-31,2121.2949934397243,2020,12
60653,2020-12-31,1580.4664697503313,2020,12
60612,2020-12-31,1761.1298994776737,2020,12
60631,2020-12-31,,2020,12
60636,2020-12-31,,2020,12
60607,2020-12-31,2136.8216270868575,2020,12
60646,2020-12-31,,2020,12
60605,2020-12-31,2006.7176220603103,2020,12
60621,2020-12-31,,2020,12
60642,2020-12-31,1908.2058451175992,2020,12
60656,2020-12-31,,2020,12
60654,2020-12-31,1944.9590828354435,2020,12
60601,2020-12-31,2090.38849515871,2020,12
60661,2020-12-31,1889.4861295743087,2020,12
60606,2020-12-31,1791.9171052542154,2020,12
60603,2020-12-31,,2020,12
60629,2021-01-31,,2021,1
60618,2021-01-31,1529.7981280849626,2021,1
60639,2021-01-31,1167.6890016041234,2021,1
60647,2021-01-31,1575.1205936310432,2021,1
60632,2021-01-31,,2021,1
60617,2021-01-31,935.8490848840968,2021,1
60608,2021-01-31,1340.483194549043,2021,1
60625,2021-01-31,1343.5414946565045,2021,1
60623,2021-01-31,,2021,1
60634,2021-01-31,1305.272338329485,2021,1
60657,2021-01-31,1587.281424965858,2021,1
60614,2021-01-31,1763.5038828520258,2021,1
60620,2021-01-31,1051.4367458674994,2021,1
60641,2021-01-31,1292.4793945028157,2021,1
60640,2021-01-31,1354.4957211207825,2021,1
60628,2021-01-31,1087.2554100476952,2021,1
60609,2021-01-31,1215.654408428716,2021,1
60651,2021-01-31,1142.1848158688954,2021,1
60619,2021-01-31,1017.5233659945292,2021,1
60638,2021-01-31,,2021,1
60630,2021-01-31,1296.5503841631073,2021,1
60622,2021-01-31,1687.9651540129348,2021,1
60626,2021-01-31,1158.4369025803794,2021,1
60613,2021-01-31,1503.6234132904217,2021,1
60649,2021-01-31,991.412742309925,2021,1
60616,2021-01-31,1366.177013886841,2021,1
60643,2021-01-31,,2021,1
60645,2021-01-31,1233.8291763157354,2021,1
60644,2021-01-31,930.9709741101884,2021,1
60637,2021-01-31,1307.6130767378274,2021,1
60659,2021-01-31,1279.7514181410406,2021,1
60660,2021-01-31,1386.4361907794205,2021,1
60652,2021-01-31,,2021,1
60610,2021-01-31,1857.4868566875737,2021,1
60615,2021-01-31,1474.2893275182148,2021,1
60624,2021-01-31,,2021,1
60611,2021-01-31,2121.4741875499963,2021,1
60653,2021-01-31,1566.8293543015614,2021,1
60612,2021-01-31,1768.7696273797274,2021,1
60631,2021-01-31,,2021,1
60636,2021-01-31,,2021,1
60607,2021-01-31,2149.334744530577,2021,1
60646,2021-01-31,,2021,1
60605,2021-01-31,2007.1914079061985,2021,1
60621,2021-01-31,,2021,1
60642,2021-01-31,1891.0139823707443,2021,1
60656,2021-01-31,,2021,1
60654,2021-01-31,1916.006362846724,2021,1
60601,2021-01-31,2059.171136831894,2021,1
60661,2021-01-31,1867.537203597734,2021,1
60606,2021-01-31,1776.3372183050762,2021,1
60603,2021-01-31,,2021,1
60629,2021-02-28,970.1359978433372,2021,2
60618,2021-02-28,1555.8619648421902,2021,2
60639,2021-02-28,1201.1779210750387,2021,2
60647,2021-02-28,1612.074934717478,2021,2
60632,2021-02-28,,2021,2
60617,2021-02-28,946.4058188370522,2021,2
60608,2021-02-28,1361.3203475849414,2021,2
60625,2021-02-28,1372.083682846988,2021,2
60623,2021-02-28,,2021,2
60634,2021-02-28,1304.4885992311172,2021,2
60657,2021-02-28,1601.7318334141785,2021,2
60614,2021-02-28,1819.5479245966992,2021,2
60620,2021-02-28,1060.771945330747,2021,2
60641,2021-02-28,1287.5271077060995,2021,2
60640,2021-02-28,1353.7447098495425,2021,2
60628,2021-02-28,,2021,2
60609,2021-02-28,1236.0805965344582,2021,2
60651,2021-02-28,1153.3674291792977,2021,2
60619,2021-02-28,1026.6983841509905,2021,2
60638,2021-02-28,,2021,2
60630,2021-02-28,1297.9540042950666,2021,2
60622,2021-02-28,1734.7623218830552,2021,2
60626,2021-02-28,1157.9070454303503,2021,2
60613,2021-02-28,1536.4946579379969,2021,2
60649,2021-02-28,972.4380340233848,2021,2
60616,2021-02-28,1371.3133354380006,2021,2
60643,2021-02-28,,2021,2
60645,2021-02-28,1229.3609080204806,2021,2
60644,2021-02-28,935.6713893700946,2021,2
60637,2021-02-28,1295.9023903848988,2021,2
60659,2021-02-28,1298.1229783788456,2021,2
60660,2021-02-28,1397.937909334697,2021,2
60652,2021-02-28,,2021,2
60610,2021-02-28,1887.9701100970765,2021,2
60615,2021-02-28,1474.7771258654411,2021,2
60624,2021-02-28,,2021,2
60611,2021-02-28,2130.8591708098947,2021,2
60653,2021-02-28,1558.4970874820783,2021,2
60612,2021-02-28,1763.7446998800722,2021,2
60631,2021-02-28,,2021,2
60636,2021-02-28,,2021,2
60607,2021-02-28,2191.0168427088342,2021,2
60646,2021-02-28,,2021,2
60605,2021-02-28,2018.434442514976,2021,2
60621,2021-02-28,,2021,2
60642,2021-02-28,1934.5180040159137,2021,2
60656,2021-02-28,,2021,2
60654,2021-02-28,1945.5101720348837,2021,2
60601,2021-02-28,2061.417763203094,2021,2
60661,2021-02-28,1854.6643925517567,2021,2
60606,2021-02-28,1813.783738270666,2021,2
60603,2021-02-28,,2021,2
60629,2021-03-31,965.1475112090084,2021,3
60618,2021-03-31,1578.1882822458074,2021,3
60639,2021-03-31,1209.6428015923375,2021,3
60647,2021-03-31,1642.825102594816,2021,3
60632,2021-03-31,,2021,3
60617,2021-03-31,957.4891341996776,2021,3
60608,2021-03-31,1379.789611877529,2021,3
60625,2021-03-31,1386.8957677382236,2021,3
60623,2021-03-31,1065.4679529759107,2021,3
60634,2021-03-31,1333.020445995065,2021,3
60657,2021-03-31,1627.742066055616,2021,3
60614,2021-03-31,1888.023380761956,2021,3
60620,2021-03-31,1072.102809328239,2021,3
60641,2021-03-31,1280.2137418595385,2021,3
60640,2021-03-31,1356.2334907007266,2021,3
60628,2021-03-31,1100.784329512055,2021,3
60609,2021-03-31,1240.6498341583883,2021,3
60651,2021-03-31,1195.5352769846947,2021,3
60619,2021-03-31,1019.5932018025306,2021,3
60638,2021-03-31,,2021,3
60630,2021-03-31,1307.4189504246572,2021,3
60622,2021-03-31,1781.4563233785757,2021,3
60626,2021-03-31,1179.4981226886262,2021,3
60613,2021-03-31,1553.7597210667436,2021,3
60649,2021-03-31,977.0817379409564,2021,3
60616,2021-03-31,1381.210385626332,2021,3
60643,2021-03-31,,2021,3
60645,2021-03-31,1247.833687833048,2021,3
60644,2021-03-31,932.4640721045732,2021,3
60637,2021-03-31,1273.4279778627983,2021,3
60659,2021-03-31,1300.1705222755832,2021,3
60660,2021-03-31,1399.9995196253003,2021,3
60652,2021-03-31,,2021,3
60610,2021-03-31,1928.0758476391263,2021,3
60615,2021-03-31,1467.702301356938,2021,3
60624,2021-03-31,1173.20376451362,2021,3
60611,2021-03-31,2154.4184774225605,2021,3
60653,2021-03-31,1557.553560342706,2021,3
60612,2021-03-31,1749.8747408782883,2021,3
60631,2021-03-31,,2021,3
60636,2021-03-31,,2021,3
60607,2021-03-31,2222.502488758863,2021,3
60646,2021-03-31,,2021,3
60605,2021-03-31,2021.5815066737148,2021,3
60621,2021-03-31,,2021,3
60642,2021-03-31,1983.1964382842632,2021,3
60656,2021-03-31,,2021,3
60654,2021-03-31,1987.435584353226,2021,3
60601,2021-03-31,2074.8580747605997,2021,3
60661,2021-03-31,1918.3264374169985,2021,3
60606,2021-03-31,1927.8422713336804,2021,3
60603,2021-03-31,,2021,3
60629,2021-04-30,952.3970444485308,2021,4
60618,2021-04-30,1584.8281128148635,2021,4
60639,2021-04-30,1211.5873165128037,2021,4
60647,2021-04-30,1660.4281615428984,2021,4
60632,2021-04-30,,2021,4
60617,2021-04-30,955.1088623077624,2021,4
60608,2021-04-30,1401.1363587594385,2021,4
60625,2021-04-30,1396.1263828925307,2021,4
60623,2021-04-30,1056.1481214546684,2021,4
60634,2021-04-30,1359.9679399486347,2021,4
60657,2021-04-30,1640.6667074315935,2021,4
60614,2021-04-30,1941.628766114007,2021,4
60620,2021-04-30,1086.0677684197829,2021,4
60641,2021-04-30,1285.582333483006,2021,4
60640,2021-04-30,1365.907394552896,2021,4
60628,2021-04-30,1120.6975210426433,2021,4
60609,2021-04-30,1209.2702048271026,2021,4
60651,2021-04-30,1203.2206227565514,2021,4
60619,2021-04-30,1034.2371528146916,2021,4
60638,2021-04-30,,2021,4
60630,2021-04-30,1312.993515070404,2021,4
60622,2021-04-30,1823.48868925251,2021,4
60626,2021-04-30,1191.518530878943,2021,4
60613,2021-04-30,1571.120806390604,2021,4
60649,2021-04-30,986.4008647087122,2021,4
60616,2021-04-30,1399.0219535788715,2021,4
60643,2021-04-30,,2021,4
60645,2021-04-30,1256.0996106563257,2021,4
60644,2021-04-30,932.249676657756,2021,4
60637,2021-04-30,1279.208628602055,2021,4
60659,2021-04-30,1306.607114815778,2021,4
60660,2021-04-30,1409.5522207713916,2021,4
60652,2021-04-30,,2021,4
60610,2021-04-30,1985.171035955881,2021,4
60615,2021-04-30,1471.5914144577532,2021,4
60624,2021-04-30,1166.2280779618018,2021,4
60611,2021-04-30,2189.0678638849804,2021,4
60653,2021-04-30,1580.6376730594402,2021,4
60612,2021-04-30,1754.983719183586,2021,4
60631,2021-04-30,,2021,4
60636,2021-04-30,,2021,4
60607,2021-04-30,2276.6470447223223,2021,4
60646,2021-04-30,,2021,4
60605,2021-04-30,2077.71498625353,2021,4
60621,2021-04-30,,2021,4
60642,2021-04-30,2048.2112284064256,2021,4
60656,2021-04-30,,2021,4
60654,2021-04-30,2070.036195864339,2021,4
60601,2021-04-30,2144.4542696972117,2021,4
60661,2021-04-30,1995.0375047202551,2021,4
60606,2021-04-30,2037.2468399348184,2021,4
60603,2021-04-30,,2021,4
60629,2021-05-31,938.8847521720214,2021,5
60618,2021-05-31,1589.7271539046903,2021,5
60639,2021-05-31,1197.4007200669023,2021,5
60647,2021-05-31,1673.0438974366846,2021,5
60632,2021-05-31,,2021,5
60617,2021-05-31,952.402807394872,2021,5
60608,2021-05-31,1415.6738036540298,2021,5
60625,2021-05-31,1401.480742374679,2021,5
60623,2021-05-31,1054.590614203339,2021,5
60634,2021-05-31,1333.4821299226007,2021,5
60657,2021-05-31,1659.710232274945,2021,5
60614,2021-05-31,1990.0261767218708,2021,5
60620,2021-05-31,1078.7111923369282,2021,5
60641,2021-05-31,1301.9113910128076,2021,5
60640,2021-05-31,1381.9461689100278,2021,5
60628,2021-05-31,1123.0222972770032,2021,5
60609,2021-05-31,1227.987109293502,2021,5
60651,2021-05-31,1205.1460394848193,2021,5
60619,2021-05-31,1025.1154678438304,2021,5
60638,2021-05-31,,2021,5
60630,2021-05-31,1321.7915864571953,2021,5
60622,2021-05-31,1835.41878832537,2021,5
60626,2021-05-31,1210.6048800478538,2021,5
60613,2021-05-31,1586.6032226907246,2021,5
60649,2021-05-31,1000.5126872077562,2021,5
60616,2021-05-31,1418.2127982917116,2021,5
60643,2021-05-31,,2021,5
60645,2021-05-31,1275.555879426975,2021,5
60644,2021-05-31,927.975052869101,2021,5
60637,2021-05-31,1292.0674206331398,2021,5
60659,2021-05-31,1319.0694872611882,2021,5
60660,2021-05-31,1423.3897869429004,2021,5
60652,2021-05-31,,2021,5
60610,2021-05-31,2053.601579673753,2021,5
60615,2021-05-31,1476.9082400546256,2021,5
60624,2021-05-31,1181.4184933248234,2021,5
60611,2021-05-31,2257.435559229074,2021,5
60653,2021-05-31,1610.5661252513323,2021,5
60612,2021-05-31,1780.1002537862878,2021,5
60631,2021-05-31,,2021,5
60636,2021-05-31,,2021,5
60607,2021-05-31,2327.745060044442,2021,5
60646,2021-05-31,,2021,5
60605,2021-05-31,2140.832030729209,2021,5
60621,2021-05-31,,2021,5
60642,2021-05-31,2077.5015547695634,2021,5
60656,2021-05-31,,2021,5
60654,2021-05-31,2158.091336205299,2021,5
60601,2021-05-31,2257.77232444336,2021,5
60661,2021-05-31,2071.9249782555808,2021,5
60606,2021-05-31,2127.346570335106,2021,5
60603,2021-05-31,,2021,5
60629,2021-06-30,939.0585824482588,2021,6
60618,2021-06-30,1595.2495394480657,2021,6
60639,2021-06-30,1193.144486533567,2021,6
60647,2021-06-30,1675.539900167999,2021,6
60632,2021-06-30,,2021,6
60617,2021-06-30,960.0849126282702,2021,6
60608,2021-06-30,1428.7656861180917,2021,6
60625,2021-06-30,1404.0572468910902,2021,6
60623,2021-06-30,1068.618793986432,2021,6
60634,2021-06-30,1322.4023066334423,2021,6
60657,2021-06-30,1676.3765114853393,2021,6
60614,2021-06-30,2012.9176397554088,2021,6
60620,2021-06-30,1079.413171595933,2021,6
60641,2021-06-30,1304.03983027428,2021,6
60640,2021-06-30,1401.7321511811465,2021,6
60628,2021-06-30,1113.4029515223326,2021,6
60609,2021-06-30,1234.5013285453697,2021,6
60651,2021-06-30,1187.433937217488,2021,6
60619,2021-06-30,1034.6516814627855,2021,6
60638,2021-06-30,,2021,6
60630,2021-06-30,1317.107622336632,2021,6
60622,2021-06-30,1841.9943891339135,2021,6
60626,2021-06-30,1220.8315550038792,2021,6
60613,2021-06-30,1594.8483120928622,2021,6
60649,2021-06-30,1004.3327347032118,2021,6
60616,2021-06-30,1452.3540541757036,2021,6
60643,2021-06-30,,2021,6
60645,2021-06-30,1288.7688398377718,2021,6
60644,2021-06-30,932.1798918725294,2021,6
60637,2021-06-30,1306.3337121669542,2021,6
60659,2021-06-30,1334.6342922658469,2021,6
60660,2021-06-30,1439.7152270221814,2021,6
60652,2021-06-30,,2021,6
60610,2021-06-30,2097.178490766757,2021,6
60615,2021-06-30,1499.4849036841313,2021,6
60624,2021-06-30,1183.074414262,2021,6
60611,2021-06-30,2337.439044843361,2021,6
60653,2021-06-30,1617.1409633499024,2021,6
60612,2021-06-30,1806.476661557355,2021,6
60631,2021-06-30,,2021,6
60636,2021-06-30,,2021,6
60607,2021-06-30,2395.2824541608197,2021,6
60646,2021-06-30,,2021,6
60605,2021-06-30,2198.3114353766937,2021,6
60621,2021-06-30,,2021,6
60642,2021-06-30,2111.970321992472,2021,6
60656,2021-06-30,,2021,6
60654,2021-06-30,2250.1859255268905,2021,6
60601,2021-06-30,2391.9975396475234,2021,6
60661,2021-06-30,2159.3149485919525,2021,6
60606,2021-06-30,2200.95782122856,2021,6
60603,2021-06-30,,2021,6
60629,2021-07-31,961.9789468541204,2021,7
60618,2021-07-31,1599.4992852348164,2021,7
60639,2021-07-31,1195.5424575330248,2021,7
60647,2021-07-31,1676.733669298898,2021,7
60632,2021-07-31,,2021,7
60617,2021-07-31,967.8735165853836,2021,7
60608,2021-07-31,1441.4638243399145,2021,7
60625,2021-07-31,1403.721824384134,2021,7
60623,2021-07-31,1088.0115279522397,2021,7
60634,2021-07-31,1328.8860744659387,2021,7
60657,2021-07-31,1687.1902039642157,2021,7
60614,2021-07-31,2023.9098270018992,2021,7
60620,2021-07-31,1067.0596159910883,2021,7
60641,2021-07-31,1313.3987931218112,2021,7
60640,2021-07-31,1408.5012896938852,2021,7
60628,2021-07-31,1118.6913153156968,2021,7
60609,2021-07-31,1257.3018270709265,2021,7
60651,2021-07-31,1208.3162864884073,2021,7
60619,2021-07-31,1021.797211850633,2021,7
60638,2021-07-31,,2021,7
60630,2021-07-31,1323.290270681411,2021,7
60622,2021-07-31,1849.6821633198329,2021,7
60626,2021-07-31,1221.8913799256657,2021,7
60613,2021-07-31,1606.271573397235,2021,7
60649,2021-07-31,1010.5646033543916,2021,7
60616,2021-07-31,1476.0143211822312,2021,7
60643,2021-07-31,,2021,7
60645,2021-07-31,1289.8575896406417,2021,7
60644,2021-07-31,941.9896147572858,2021,7
60637,2021-07-31,1311.716164680248,2021,7
60659,2021-07-31,1345.449083533093,2021,7
60660,2021-07-31,1446.542555513757,2021,7
60652,2021-07-31,,2021,7
60610,2021-07-31,2125.6227950468615,2021,7
60615,2021-07-31,1514.2255864155177,2021,7
60624,2021-07-31,1182.0524184498777,2021,7
60611,2021-07-31,2405.387357619482,2021,7
60653,2021-07-31,1624.3224243782868,2021,7
60612,2021-07-31,1832.6992222769425,2021,7
60631,2021-07-31,,2021,7
60636,2021-07-31,,2021,7
60607,2021-07-31,2429.5860169798566,2021,7
60646,2021-07-31,,2021,7
60605,2021-07-31,2246.0633929613473,2021,7
60621,2021-07-31,,2021,7
60642,2021-07-31,2122.2449723084387,2021,7
60656,2021-07-31,,2021,7
60654,2021-07-31,2320.1253583611133,2021,7
60601,2021-07-31,2496.069448958223,2021,7
60661,2021-07-31,2235.271361092305,2021,7
60606,2021-07-31,2263.904306117025,2021,7
60603,2021-07-31,,2021,7
60629,2021-08-31,995.3566711740706,2021,8
60618,2021-08-31,1598.836813178419,2021,8
60639,2021-08-31,1201.3949814559764,2021,8
60647,2021-08-31,1672.6486548191167,2021,8
60632,2021-08-31,,2021,8
60617,2021-08-31,982.9611915526724,2021,8
60608,2021-08-31,1445.594915222793,2021,8
60625,2021-08-31,1402.8441116576012,2021,8
60623,2021-08-31,1094.5814393484602,2021,8
60634,2021-08-31,1402.4995797654408,2021,8
60657,2021-08-31,1687.2415746611175,2021,8
60614,2021-08-31,2038.7411370558327,2021,8
60620,2021-08-31,1075.2320185902363,2021,8
60641,2021-08-31,1324.276310415748,2021,8
60640,2021-08-31,1411.6398286560343,2021,8
60628,2021-08-31,1127.3406177361487,2021,8
60609,2021-08-31,1252.1548350790863,2021,8
60651,2021-08-31,1202.152923425771,2021,8
60619,2021-08-31,1025.8163779598758,2021,8
60638,2021-08-31,,2021,8
60630,2021-08-31,1327.4141008240706,2021,8
60622,2021-08-31,1850.2498322935896,2021,8
60626,2021-08-31,1226.0161764595014,2021,8
60613,2021-08-31,1607.7204386265996,2021,8
60649,2021-08-31,1018.4271009632008,2021,8
60616,2021-08-31,1476.6937970833878,2021,8
60643,2021-08-31,,2021,8
60645,2021-08-31,1296.712660175951,2021,8
60644,2021-08-31,959.9520638918992,2021,8
60637,2021-08-31,1322.61314453808,2021,8
60659,2021-08-31,1341.6645299580632,2021,8
60660,2021-08-31,1447.8019486140504,2021,8
60652,2021-08-31,,2021,8
60610,2021-08-31,2141.1530177982845,2021,8
60615,2021-08-31,1525.4450959583612,2021,8
60624,2021-08-31,1204.4806595279747,2021,8
60611,2021-08-31,2454.489023687367,2021,8
60653,2021-08-31,1638.9120706866368,2021,8
60612,2021-08-31,1844.736896046158,2021,8
60631,2021-08-31,,2021,8
60636,2021-08-31,,2021,8
60607,2021-08-31,2438.044291982738,2021,8
60646,2021-08-31,,2021,8
60605,2021-08-31,2282.338619656414,2021,8
60621,2021-08-31,,2021,8
60642,2021-08-31,2161.3840353264422,2021,8
60656,2021-08-31,,2021,8
60654,2021-08-31,2355.964229750733,2021,8
60601,2021-08-31,2553.7116377349394,2021,8
60661,2021-08-31,2290.4218018465767,2021,8
60606,2021-08-31,2327.850510744284,2021,8
60603,2021-08-31,,2021,8
60629,2021-09-30,1009.1377077983964,2021,9
60618,2021-09-30,1596.3073501387692,2021,9
60639,2021-09-30,1210.5664881526538,2021,9
60647,2021-09-30,1670.3113810063858,2021,9
60632,2021-09-30,,2021,9
60617,2021-09-30,975.3706582139466,2021,9
60608,2021-09-30,1444.9599531486442,2021,9
60625,2021-09-30,1397.4203365031951,2021,9
60623,2021-09-30,1115.091346466912,2021,9
60634,2021-09-30,1437.99207190495,2021,9
60657,2021-09-30,1690.5695271830307,2021,9
60614,2021-09-30,2037.40098976123,2021,9
60620,2021-09-30,1080.9583766797637,2021,9
60641,2021-09-30,1325.4746727423264,2021,9
60640,2021-09-30,1406.701997809708,2021,9
60628,2021-09-30,1153.147929491795,2021,9
60609,2021-09-30,1247.1256752760964,2021,9
60651,2021-09-30,1223.8169470767305,2021,9
60619,2021-09-30,1013.7167949170962,2021,9
60638,2021-09-30,,2021,9
60630,2021-09-30,1337.0024201540566,2021,9
60622,2021-09-30,1847.1239638871216,2021,9
60626,2021-09-30,1223.4341143805004,2021,9
60613,2021-09-30,1609.5448623897846,2021,9
60649,2021-09-30,1019.7947677493228,2021,9
60616,2021-09-30,1463.0079030234622,2021,9
60643,2021-09-30,,2021,9
60645,2021-09-30,1287.8935557452835,2021,9
60644,2021-09-30,964.026945672156,2021,9
60637,2021-09-30,1332.0486133051,2021,9
60659,2021-09-30,1320.8187825014802,2021,9
60660,2021-09-30,1448.1082233452942,2021,9
60652,2021-09-30,,2021,9
60610,2021-09-30,2149.4401555905947,2021,9
60615,2021-09-30,1525.1077751570972,2021,9
60624,2021-09-30,1199.0956427827434,2021,9
60611,2021-09-30,2470.241636785586,2021,9
60653,2021-09-30,1641.4246040744238,2021,9
60612,2021-09-30,1859.9618464782716,2021,9
60631,2021-09-30,,2021,9
60636,2021-09-30,,2021,9
60607,2021-09-30,2442.353556190849,2021,9
60646,2021-09-30,,2021,9
60605,2021-09-30,2296.6363516511806,2021,9
60621,2021-09-30,,2021,9
60642,2021-09-30,2168.29406014297,2021,9
60656,2021-09-30,,2021,9
60654,2021-09-30,2348.1190954609388,2021,9
60601,2021-09-30,2550.358444556394,2021,9
60661,2021-09-30,2281.7465115080095,2021,9
60606,2021-09-30,2299.9118614581093,2021,9
60603,2021-09-30,,2021,9
60629,2021-10-31,1009.2242774464104,2021,10
60618,2021-10-31,1591.0181536176638,2021,10
60639,2021-10-31,1206.6459529975914,2021,10
60647,2021-10-31,1671.600855033799,2021,10
60632,2021-10-31,,2021,10
60617,2021-10-31,976.3127439833668,2021,10
60608,2021-10-31,1437.8869454528683,2021,10
60625,2021-10-31,1386.6611019449294,2021,10
60623,2021-10-31,1110.6618031570276,2021,10
60634,2021-10-31,1450.0392445484426,2021,10
60657,2021-10-31,1684.2160177528644,2021,10
60614,2021-10-31,2034.655073913349,2021,10
60620,2021-10-31,1093.5905803219327,2021,10
60641,2021-10-31,1328.107745065983,2021,10
60640,2021-10-31,1401.32096843673,2021,10
60628,2021-10-31,1161.5516402861444,2021,10
60609,2021-10-31,1252.2438386221163,2021,10
60651,2021-10-31,1215.1483594781648,2021,10
60619,2021-10-31,1022.734653779055,2021,10
60638,2021-10-31,,2021,10
60630,2021-10-31,1354.3624403817978,2021,10
60622,2021-10-31,1838.676561749657,2021,10
60626,2021-10-31,1223.5268133406496,2021,10
60613,2021-10-31,1598.6687501742083,2021,10
60649,2021-10-31,1022.5482956361636,2021,10
60616,2021-10-31,1447.0174979321298,2021,10
60643,2021-10-31,,2021,10
60645,2021-10-31,1294.4344946750696,2021,10
60644,2021-10-31,960.217906102088,2021,10
60637,2021-10-31,1347.1779372809997,2021,10
60659,2021-10-31,1323.6098887238536,2021,10
60660,2021-10-31,1439.1831208947915,2021,10
60652,2021-10-31,,2021,10
60610,2021-10-31,2133.8431748264993,2021,10
60615,2021-10-31,1536.5663300696128,2021,10
60624,2021-10-31,1227.9756525507246,2021,10
60611,2021-10-31,2458.0083455757563,2021,10
60653,2021-10-31,1658.062332891767,2021,10
60612,2021-10-31,1851.7289671179165,2021,10
60631,2021-10-31,,2021,10
60636,2021-10-31,,2021,10
60607,2021-10-31,2457.805338333341,2021,10
60646,2021-10-31,,2021,10
60605,2021-10-31,2274.5181458085026,2021,10
60621,2021-10-31,1184.3737602696483,2021,10
60642,2021-10-31,2178.4005375524084,2021,10
60656,2021-10-31,,2021,10
60654,2021-10-31,2295.742262629055,2021,10
60601,2021-10-31,2510.2956267233276,2021,10
60661,2021-10-31,2264.7877506622485,2021,10
60606,2021-10-31,2242.798318671573,2021,10
60603,2021-10-31,,2021,10
60629,2021-11-30,1018.6706943730954,2021,11
